alpha_rate,tau_rate,o_winrate,drawrate,x_winrate
1e-08,1000.0,0.0066,0.9934,0.0
1e-08,1112000.0,0.0,1.0,0.0
1e-08,2223000.0,0.0,1.0,0.0
1e-08,3334000.0,0.0,1.0,0.0
1e-08,4445000.0,0.0,1.0,0.0
1e-08,5556000.0,0.0001,0.9999,0.0
1e-08,6667000.0,0.0,1.0,0.0
1e-08,7778000.0,0.0,1.0,0.0
1e-08,8889000.0,0.0,1.0,0.0
1e-08,10000000.0,0.0,1.0,0.0
5.556444444444444e-05,1000.0,0.0062,0.9937999999999999,0.0
5.556444444444444e-05,1112000.0,0.0,1.0,0.0
5.556444444444444e-05,2223000.0,0.0001,0.9999,0.0
5.556444444444444e-05,3334000.0,0.0001,0.9999,0.0
5.556444444444444e-05,4445000.0,0.0,1.0,0.0
5.556444444444444e-05,5556000.0,0.0,1.0,0.0
5.556444444444444e-05,6667000.0,0.0,1.0,0.0
5.556444444444444e-05,7778000.0,0.0002,0.9998000000000001,0.0
5.556444444444444e-05,8889000.0,0.0001,0.9999,0.0
5.556444444444444e-05,10000000.0,0.0,1.0,0.0
0.00011111888888888888,1000.0,0.006,0.9940000000000001,0.0
0.00011111888888888888,1112000.0,0.0,1.0,0.0
0.00011111888888888888,2223000.0,0.0,1.0,0.0
0.00011111888888888888,3334000.0,0.0,1.0,0.0
0.00011111888888888888,4445000.0,0.0001,0.9999,0.0
0.00011111888888888888,5556000.0,0.0001,0.9999,0.0
0.00011111888888888888,6667000.0,0.0,1.0,0.0
0.00011111888888888888,7778000.0,0.0001,0.9999,0.0
0.00011111888888888888,8889000.0,0.0,1.0,0.0
0.00011111888888888888,10000000.0,0.0002,0.9998000000000001,0.0
0.00016667333333333332,1000.0,0.0049,0.9951000000000001,0.0
0.00016667333333333332,1112000.0,0.0,1.0,0.0
0.00016667333333333332,2223000.0,0.0001,0.9999,0.0
0.00016667333333333332,3334000.0,0.0,1.0,0.0
0.00016667333333333332,4445000.0,0.0,1.0,0.0
0.00016667333333333332,5556000.0,0.0001,0.9999,0.0
0.00016667333333333332,6667000.0,0.0,1.0,0.0
0.00016667333333333332,7778000.0,0.0,1.0,0.0
0.00016667333333333332,8889000.0,0.0,1.0,0.0
0.00016667333333333332,10000000.0,0.0,1.0,0.0
0.00022222777777777776,1000.0,0.0048000000000000004,0.9952,0.0
0.00022222777777777776,1112000.0,0.0,1.0,0.0
0.00022222777777777776,2223000.0,0.0,1.0,0.0
0.00022222777777777776,3334000.0,0.0,1.0,0.0
0.00022222777777777776,4445000.0,0.0,1.0,0.0
0.00022222777777777776,5556000.0,0.0,1.0,0.0
0.00022222777777777776,6667000.0,0.0001,0.9999,0.0
0.00022222777777777776,7778000.0,0.0,1.0,0.0
0.00022222777777777776,8889000.0,0.0,1.0,0.0
0.00022222777777777776,10000000.0,0.0,1.0,0.0
0.0002777822222222222,1000.0,0.0054,0.9945999999999999,0.0
0.0002777822222222222,1112000.0,0.0,1.0,0.0
0.0002777822222222222,2223000.0,0.0,1.0,0.0
0.0002777822222222222,3334000.0,0.0002,0.9998000000000001,0.0
0.0002777822222222222,4445000.0,0.00030000000000000003,0.9997,0.0
0.0002777822222222222,5556000.0,0.0,1.0,0.0
0.0002777822222222222,6667000.0,0.0,1.0,0.0
0.0002777822222222222,7778000.0,0.00030000000000000003,0.9997,0.0
0.0002777822222222222,8889000.0,0.0,1.0,0.0
0.0002777822222222222,10000000.0,0.0,1.0,0.0
0.00033333666666666664,1000.0,0.008,0.9920000000000002,0.0
0.00033333666666666664,1112000.0,0.0,1.0,0.0
0.00033333666666666664,2223000.0,0.0001,0.9999,0.0
0.00033333666666666664,3334000.0,0.0002,0.9998000000000001,0.0
0.00033333666666666664,4445000.0,0.0002,0.9998000000000001,0.0
0.00033333666666666664,5556000.0,0.0002,0.9998000000000001,0.0
0.00033333666666666664,6667000.0,0.0002,0.9998000000000001,0.0
0.00033333666666666664,7778000.0,0.0,1.0,0.0
0.00033333666666666664,8889000.0,0.0002,0.9998000000000001,0.0
0.00033333666666666664,10000000.0,0.0004,0.9996,0.0
0.0003888911111111111,1000.0,0.0053,0.9947000000000001,0.0
0.0003888911111111111,1112000.0,0.0001,0.9999,0.0
0.0003888911111111111,2223000.0,0.0001,0.9999,0.0
0.0003888911111111111,3334000.0,0.0002,0.9998000000000001,0.0
0.0003888911111111111,4445000.0,0.0001,0.9999,0.0
0.0003888911111111111,5556000.0,0.0001,0.9999,0.0
0.0003888911111111111,6667000.0,0.0002,0.9998000000000001,0.0
0.0003888911111111111,7778000.0,0.0,1.0,0.0
0.0003888911111111111,8889000.0,0.0002,0.9998000000000001,0.0
0.0003888911111111111,10000000.0,0.0,1.0,0.0
0.0004444455555555555,1000.0,0.005399999999999999,0.9946000000000002,0.0
0.0004444455555555555,1112000.0,0.00030000000000000003,0.9997,0.0
0.0004444455555555555,2223000.0,0.0002,0.9998000000000001,0.0
0.0004444455555555555,3334000.0,0.0001,0.9999,0.0
0.0004444455555555555,4445000.0,0.0001,0.9999,0.0
0.0004444455555555555,5556000.0,0.0001,0.9999,0.0
0.0004444455555555555,6667000.0,0.0,1.0,0.0
0.0004444455555555555,7778000.0,0.0001,0.9999,0.0
0.0004444455555555555,8889000.0,0.0001,0.9999,0.0
0.0004444455555555555,10000000.0,0.00030000000000000003,0.9997000000000001,0.0
0.0005,1000.0,0.0055,0.9945,0.0
0.0005,1112000.0,0.0002,0.9998000000000001,0.0
0.0005,2223000.0,0.0001,0.9999,0.0
0.0005,3334000.0,0.0001,0.9999,0.0
0.0005,4445000.0,0.00030000000000000003,0.9997,0.0
0.0005,5556000.0,0.0002,0.9998000000000001,0.0
0.0005,6667000.0,0.0,1.0,0.0
0.0005,7778000.0,0.0001,0.9999,0.0
0.0005,8889000.0,0.00030000000000000003,0.9997,0.0
0.0005,10000000.0,0.00030000000000000003,0.9997000000000001,0.0
